PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S,Pclass_ord,Age_scaled,Fare_scaled,FamilySize,Fare_per_person,Age_x_Pclass,Fare_log,AgeGroup
605,1,"Homer, Mr. Harry (""Mr E Haven"")",35.0,0,0,111426,26.55,True,False,False,3,0.4182962090864816,-0.11384570873513637,1,26.55,35.0,3.3160025355989236,Adult
606,0,"Lindell, Mr. Edvard Bengtsson",36.0,1,0,349910,15.55,True,False,True,1,0.49633938714331677,-0.3353272677875516,2,7.775,108.0,2.806386101823072,Adult
607,0,"Karaic, Mr. Milan",30.0,0,0,349246,7.8958,True,False,True,1,0.028080318802305784,-0.4894421904510968,1,7.8958,90.0,2.1855792552411137,Adult
608,1,"Daniel, Mr. Robert Williams",27.0,0,0,113804,30.5,True,False,True,3,-0.2060492153681997,-0.034313694348132716,1,30.5,27.0,3.449987545831587,Adult
609,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22.0,1,2,SC/Paris 2123,41.5792,False,False,False,2,-0.5962651056523756,0.18876253192945994,4,10.3948,44.0,3.7513658711253766,Adult
610,1,"Shutes, Miss. Elizabeth W",40.0,0,0,PC 17582,153.4625,False,False,True,3,0.8085120993706574,2.441497778832105,1,153.4625,40.0,5.039951348430309,Adult
611,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39.0,1,5,347082,31.275,False,False,True,1,0.7304689213138222,-0.01870931177853076,7,4.4678571428571425,117.0,3.4742929367327062,Adult
612,0,"Jardin, Mr. Jose Neto",29.69911764705882,0,0,SOTON/O.Q. 3101305,7.05,True,False,True,1,0.004598503757557758,-0.5064721088735089,1,7.05,89.09735294117647,2.0856720914304723,Adult
613,1,"Murphy, Miss. Margaret Jane",29.69911764705882,1,0,367230,15.5,False,True,False,1,0.004598503757557758,-0.3363340021468808,2,7.75,89.09735294117647,2.803360380906535,Adult
614,0,"Horgan, Mr. John",29.69911764705882,0,0,370377,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
615,0,"Brocklebank, Mr. William Alfred",35.0,0,0,364512,8.05,True,False,True,1,0.4182962090864816,-0.4863374216869257,1,8.05,105.0,2.2027647577118348,Adult
616,1,"Herman, Miss. Alice",24.0,1,2,220845,65.0,False,False,True,2,-0.44017874953870517,0.6603330135889879,4,16.25,48.0,4.189654742026425,Adult
617,0,"Danbom, Mr. Ernst Gilbert",34.0,1,1,347080,14.4,True,False,True,1,0.34025303102964644,-0.35848215805212236,3,4.8,102.0,2.7343675094195836,Adult
618,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26.0,1,0,A/5. 3336,16.1,False,False,True,1,-0.28409239342503484,-0.32425318983493084,2,8.05,78.0,2.8390784635086144,Adult
619,1,"Becker, Miss. Marion Louise",4.0,2,1,230136,39.0,False,False,True,2,-2.0010423106754085,0.13683114673782454,4,9.75,8.0,3.6888794541139363,Child
620,0,"Gavey, Mr. Lawrence",26.0,0,0,31028,10.5,True,False,True,2,-0.28409239342503484,-0.43700743807979686,1,10.5,52.0,2.4423470353692043,Adult
621,0,"Yasbeck, Mr. Antoni",27.0,1,0,2659,14.4542,True,False,False,1,-0.2060492153681997,-0.3573908580066095,2,7.2271,81.0,2.737880811060884,Adult
622,1,"Kimball, Mr. Edwin Nelson Jr",42.0,1,0,11753,52.5542,True,False,True,3,0.9645984554843278,0.40974072380221066,2,26.2771,42.0,3.9806942251907276,Middle
623,1,"Nakid, Mr. Sahid",20.0,1,1,2653,15.7417,True,False,False,1,-0.7523514617660458,-0.33146744825388363,3,5.247233333333333,60.0,2.817902613071225,Adult
624,0,"Hansen, Mr. Henry Damsgaard",21.0,0,0,350029,7.8542,True,False,True,1,-0.6743082837092107,-0.4902797934380587,1,7.8542,63.0,2.180891922715322,Adult
625,0,"Bowen, Mr. David John ""Dai""",21.0,0,0,54636,16.1,True,False,True,1,-0.6743082837092107,-0.32425318983493084,1,16.1,63.0,2.8390784635086144,Adult
626,0,"Sutton, Mr. Frederick",61.0,0,0,36963,32.3208,True,False,True,3,2.4474188385641957,0.002347544081197954,1,32.3208,61.0,3.5061818266142577,Senior
627,0,"Kirkland, Rev. Charles Leonard",57.0,0,0,219533,12.35,True,True,False,2,2.135246126336855,-0.3997582667846179,1,12.35,114.0,2.5915163848462583,Middle
628,1,"Longley, Miss. Gretchen Fiske",21.0,0,0,13502,77.9583,False,False,True,3,-0.6743082837092107,0.921244330558889,1,77.9583,21.0,4.368919865004903,Adult
629,0,"Bostandyeff, Mr. Guentcho",26.0,0,0,349224,7.8958,True,False,True,1,-0.28409239342503484,-0.4894421904510968,1,7.8958,78.0,2.1855792552411137,Adult
630,0,"O'Connell, Mr. Patrick D",29.69911764705882,0,0,334912,7.7333,True,True,False,1,0.004598503757557758,-0.49271407711891657,1,7.7333,89.09735294117647,2.167143305297764,Adult
631,1,"Barkworth, Mr. Algernon Henry Wilson",65.0,0,0,27042,30.0,True,False,True,3,2.7595915507915363,-0.04438103794142432,1,30.0,65.0,3.4339872044851463,Senior
632,0,"Lundahl, Mr. Johan Svensson",51.0,0,0,347743,7.0542,True,False,True,1,1.6669870579958441,-0.5063875431873253,1,7.0542,153.0,2.086193694502369,Middle
633,1,"Stahelin-Maeglin, Dr. Max",32.0,0,0,13214,30.5,True,False,False,3,0.1841666749159761,-0.034313694348132716,1,30.5,32.0,3.449987545831587,Adult
634,0,"Parr, Mr. William Henry Marsh",29.69911764705882,0,0,112052,0.0,True,False,True,3,0.004598503757557758,-0.6484216535389205,1,0.0,29.69911764705882,0.0,Adult
635,0,"Skoog, Miss. Mabel",9.0,3,2,347088,27.9,False,False,True,1,-1.6108264203912326,-0.08666388103324908,6,4.6499999999999995,27.0,3.3638415951183864,Child
636,1,"Davis, Miss. Mary",28.0,0,0,237668,13.0,False,False,True,2,-0.12800603731136453,-0.3866707201133388,1,13.0,56.0,2.6390573296152584,Adult
637,0,"Leinonen, Mr. Antti Gustaf",32.0,0,0,STON/O 2. 3101292,7.925,True,False,True,1,0.1841666749159761,-0.4888542575852486,1,7.925,96.0,2.188856327665703,Adult
638,0,"Collyer, Mr. Harvey",31.0,1,1,C.A. 31921,26.25,True,False,True,2,0.10612349685914095,-0.11988611489111134,3,8.75,62.0,3.305053521109253,Adult
639,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",41.0,0,5,3101295,39.6875,False,False,True,1,0.8865552774274925,0.1506737441786005,6,6.614583333333333,123.0,3.705920919968788,Middle
640,0,"Thorneycroft, Mr. Percival",29.69911764705882,1,0,376564,16.1,True,False,True,1,0.004598503757557758,-0.32425318983493084,2,8.05,89.09735294117647,2.8390784635086144,Adult
641,0,"Jensen, Mr. Hans Peder",20.0,0,0,350050,7.8542,True,False,True,1,-0.7523514617660458,-0.4902797934380587,1,7.8542,60.0,2.180891922715322,Adult
642,1,"Sagesser, Mlle. Emma",24.0,0,0,PC 17477,69.3,False,False,False,3,-0.44017874953870517,0.7469121684912956,1,69.3,24.0,4.252771798816619,Adult
643,0,"Skoog, Miss. Margit Elizabeth",2.0,3,2,347088,27.9,False,False,True,1,-2.1571286667890788,-0.08666388103324908,6,4.6499999999999995,6.0,3.3638415951183864,Child
644,1,"Foo, Mr. Choong",29.69911764705882,0,0,1601,56.4958,True,False,True,1,0.004598503757557758,0.48910360681684706,1,56.4958,89.09735294117647,4.05171190165724,Adult
645,1,"Baclini, Miss. Eugenie",0.75,2,1,2666,19.2583,False,False,False,1,-2.254682639360123,-0.26066180729354516,4,4.814575,2.25,3.0085645861193133,Child
646,1,"Harper, Mr. Henry Sleeper",48.0,1,0,PC 17572,76.7292,True,False,False,3,1.4328575238253387,0.8964967865378598,2,38.3646,48.0,4.353230991152628,Middle
647,0,"Cor, Mr. Liudevit",19.0,0,0,349231,7.8958,True,False,True,1,-0.830394639822881,-0.4894421904510968,1,7.8958,57.0,2.1855792552411137,Adult
648,1,"Simonius-Blumer, Col. Oberst Alfons",56.0,0,0,13213,35.5,True,False,False,3,2.05720294828002,0.06635974158478332,1,35.5,56.0,3.597312260588446,Middle
649,0,"Willey, Mr. Edward",29.69911764705882,0,0,S.O./P.P. 751,7.55,True,False,True,1,0.004598503757557758,-0.49640476528021726,1,7.55,89.09735294117647,2.145931282948669,Adult
650,1,"Stanley, Miss. Amy Zillah Elsie",23.0,0,0,CA. 2314,7.55,False,False,True,1,-0.5182219275955403,-0.49640476528021726,1,7.55,69.0,2.145931282948669,Adult
651,0,"Mitkoff, Mr. Mito",29.69911764705882,0,0,349221,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
652,1,"Doling, Miss. Elsie",18.0,0,1,231919,23.0,False,False,True,2,-0.9084378178797161,-0.18532384824750675,2,11.5,36.0,3.1780538303479458,Teen
653,0,"Kalvik, Mr. Johannes Halvorsen",21.0,0,0,8475,8.4333,True,False,True,1,-0.6743082837092107,-0.47861979608830835,1,8.4333,63.0,2.2442459824059346,Adult
654,1,"O'Leary, Miss. Hanora ""Norah""",29.69911764705882,0,0,330919,7.8292,False,True,False,1,0.004598503757557758,-0.49078316061772326,1,7.8292,89.09735294117647,2.17806441028492,Adult
655,0,"Hegarty, Miss. Hanora ""Nora""",18.0,0,0,365226,6.75,False,True,False,1,-0.9084378178797161,-0.5125125150294839,1,6.75,54.0,2.0476928433652555,Teen
656,0,"Hickman, Mr. Leonard Mark",24.0,2,0,S.O.C. 14879,73.5,True,False,True,2,-0.44017874953870517,0.8314778546749452,3,24.5,48.0,4.310799125385514,Adult
657,0,"Radeff, Mr. Alexander",29.69911764705882,0,0,349223,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
658,0,"Bourke, Mrs. John (Catherine)",32.0,1,1,364849,15.5,False,True,False,1,0.1841666749159761,-0.3363340021468808,3,5.166666666666667,96.0,2.803360380906535,Adult
659,0,"Eitemiller, Mr. George Floyd",23.0,0,0,29751,13.0,True,False,True,2,-0.5182219275955403,-0.3866707201133388,1,13.0,46.0,2.6390573296152584,Adult
660,0,"Newell, Mr. Arthur Webster",58.0,0,2,35273,113.275,True,False,False,3,2.2132893043936903,1.6323350375212924,3,37.75833333333333,58.0,4.738607824217808,Middle
661,1,"Frauenthal, Dr. Henry William",50.0,2,0,PC 17611,133.65,True,False,True,3,1.588943879939009,2.042579288947925,3,44.550000000000004,50.0,4.902678819257608,Middle
662,0,"Badt, Mr. Mohamed",40.0,0,0,2623,7.225,True,False,False,1,0.8085120993706574,-0.5029485386158568,1,7.225,120.0,2.1071782966514356,Adult
663,0,"Colley, Mr. Edward Pomeroy",47.0,0,0,5727,25.5875,True,False,True,3,1.3548143457685036,-0.13322534515222276,1,25.5875,47.0,3.2804411805263554,Middle
664,0,"Coleff, Mr. Peju",36.0,0,0,349210,7.4958,True,False,True,1,0.49633938714331677,-0.4974960653257301,1,7.4958,108.0,2.139571923732859,Adult
665,1,"Lindqvist, Mr. Eino William",20.0,1,0,STON/O 2. 3101285,7.925,True,False,True,1,-0.7523514617660458,-0.4888542575852486,2,3.9625,60.0,2.188856327665703,Adult
666,0,"Hickman, Mr. Lewis",32.0,2,0,S.O.C. 14879,73.5,True,False,True,2,0.1841666749159761,0.8314778546749452,3,24.5,64.0,4.310799125385514,Adult
667,0,"Butler, Mr. Reginald Fenton",25.0,0,0,234686,13.0,True,False,True,2,-0.36213557148187003,-0.3866707201133388,1,13.0,50.0,2.6390573296152584,Adult
668,0,"Rommetvedt, Mr. Knud Paust",29.69911764705882,0,0,312993,7.775,True,False,True,1,0.004598503757557758,-0.4918744606632361,1,7.775,89.09735294117647,2.1719067693519296,Adult
669,0,"Cook, Mr. Jacob",43.0,0,0,A/5 3536,8.05,True,False,True,1,1.0426416335411628,-0.4863374216869257,1,8.05,129.0,2.2027647577118348,Middle
670,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",29.69911764705882,1,0,19996,52.0,False,False,True,3,0.004598503757557758,0.39858208016340624,2,26.0,29.69911764705882,3.970291913552122,Adult
671,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",40.0,1,1,29750,39.0,False,False,True,2,0.8085120993706574,0.13683114673782454,3,13.0,80.0,3.6888794541139363,Adult
672,0,"Davidson, Mr. Thornton",31.0,1,0,F.C. 12750,52.0,True,False,True,3,0.10612349685914095,0.39858208016340624,2,26.0,31.0,3.970291913552122,Adult
673,0,"Mitchell, Mr. Henry Michael",65.0,0,0,C.A. 24580,10.5,True,False,True,2,2.7595915507915363,-0.43700743807979686,1,10.5,130.0,2.4423470353692043,Senior
674,1,"Wilhelms, Mr. Charles",31.0,0,0,244270,13.0,True,False,True,2,0.10612349685914095,-0.3866707201133388,1,13.0,62.0,2.6390573296152584,Adult
675,0,"Watson, Mr. Ennis Hastings",29.69911764705882,0,0,239856,0.0,True,False,True,2,0.004598503757557758,-0.6484216535389205,1,0.0,59.39823529411764,0.0,Adult
676,0,"Edvardsson, Mr. Gustaf Hjalmar",18.0,0,0,349912,7.775,True,False,True,1,-0.9084378178797161,-0.4918744606632361,1,7.775,54.0,2.1719067693519296,Teen
677,0,"Sawyer, Mr. Frederick Charles",24.5,0,0,342826,8.05,True,False,True,1,-0.4011571605102876,-0.4863374216869257,1,8.05,73.5,2.2027647577118348,Adult
678,1,"Turja, Miss. Anna Sofia",18.0,0,0,4138,9.8417,False,False,True,1,-0.9084378178797161,-0.45026210265472455,1,9.8417,54.0,2.3833998102837652,Teen
679,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",43.0,1,6,CA 2144,46.9,False,False,True,1,1.0426416335411628,0.2958951755118318,8,5.8625,129.0,3.8691155044168695,Middle
680,1,"Cardeza, Mr. Thomas Drake Martinez",36.0,0,1,PC 17755,512.3292,True,False,False,3,0.49633938714331677,9.667166525013505,2,256.1646,36.0,6.240917354759096,Adult
681,0,"Peters, Miss. Katie",29.69911764705882,0,0,330935,8.1375,False,True,False,1,0.004598503757557758,-0.48457563655809965,1,8.1375,89.09735294117647,2.212386825075897,Adult
682,1,"Hassab, Mr. Hammad",27.0,0,0,PC 17572,76.7292,True,False,False,3,-0.2060492153681997,0.8964967865378598,1,76.7292,27.0,4.353230991152628,Adult
683,0,"Olsvigen, Mr. Thor Anderson",20.0,0,0,6563,9.225,True,False,True,1,-0.7523514617660458,-0.4626791642426904,1,9.225,60.0,2.3248357019288655,Adult
684,0,"Goodwin, Mr. Charles Edward",14.0,5,2,CA 2144,46.9,True,False,True,1,-1.220610530107057,0.2958951755118318,8,5.8625,42.0,3.8691155044168695,Teen
685,0,"Brown, Mr. Thomas William Solomon",60.0,1,1,29750,39.0,True,False,True,2,2.3693756605073606,0.13683114673782454,3,13.0,120.0,3.6888794541139363,Middle
686,0,"Laroche, Mr. Joseph Philippe Lemercier",25.0,1,2,SC/Paris 2123,41.5792,True,False,False,2,-0.36213557148187003,0.18876253192945994,4,10.3948,50.0,3.7513658711253766,Adult
687,0,"Panula, Mr. Jaako Arnold",14.0,4,1,3101295,39.6875,True,False,True,1,-1.220610530107057,0.1506737441786005,6,6.614583333333333,42.0,3.705920919968788,Teen
688,0,"Dakic, Mr. Branko",19.0,0,0,349228,10.1708,True,False,True,1,-0.830394639822881,-0.44363577710162005,1,10.1708,57.0,2.4133032309283076,Adult
689,0,"Fischer, Mr. Eberhard Thelander",18.0,0,0,350036,7.7958,True,False,True,1,-0.9084378178797161,-0.49145565916975514,1,7.7958,54.0,2.174274334826008,Teen
690,1,"Madill, Miss. Georgette Alexandra",15.0,0,1,24160,211.3375,False,False,True,3,-1.1425673520502218,3.6067927997556075,2,105.66875,15.0,5.35817698994543,Teen
691,1,"Dick, Mr. Albert Adrian",31.0,1,0,17474,57.0,True,False,True,3,0.10612349685914095,0.49925551609632224,2,28.5,31.0,4.060443010546419,Adult
692,1,"Karun, Miss. Manca",4.0,0,1,349256,13.4167,False,False,False,1,-2.0010423106754085,-0.37828059596268965,2,6.70835,12.0,2.668387256845834,Child
693,1,"Lam, Mr. Ali",29.69911764705882,0,0,1601,56.4958,True,False,True,1,0.004598503757557758,0.48910360681684706,1,56.4958,89.09735294117647,4.05171190165724,Adult
694,0,"Saad, Mr. Khalil",25.0,0,0,2672,7.225,True,False,False,1,-0.36213557148187003,-0.5029485386158568,1,7.225,75.0,2.1071782966514356,Adult
695,0,"Weir, Col. John",60.0,0,0,113800,26.55,True,False,True,3,2.3693756605073606,-0.11384570873513637,1,26.55,60.0,3.3160025355989236,Middle
696,0,"Chapman, Mr. Charles Henry",52.0,0,0,248731,13.5,True,False,True,2,1.7450302360526793,-0.3766033765200472,1,13.5,104.0,2.6741486494265287,Middle
697,0,"Kelly, Mr. James",44.0,0,0,363592,8.05,True,False,True,1,1.1206848115979982,-0.4863374216869257,1,8.05,132.0,2.2027647577118348,Middle
698,1,"Mullens, Miss. Katherine ""Katie""",29.69911764705882,0,0,35852,7.7333,False,True,False,1,0.004598503757557758,-0.49271407711891657,1,7.7333,89.09735294117647,2.167143305297764,Adult
699,0,"Thayer, Mr. John Borland",49.0,1,1,17421,110.8833,True,False,False,3,1.5109007018821738,1.5841789061771412,3,36.9611,49.0,4.717456363787216,Middle
700,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",42.0,0,0,348121,7.65,True,False,True,1,0.9645984554843278,-0.494391296561559,1,7.65,126.0,2.157559320943788,Middle
701,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",18.0,1,0,PC 17757,227.525,False,False,False,3,-0.9084378178797161,3.9327230485884233,2,113.7625,18.0,5.4316456135398825,Teen
702,1,"Silverthorne, Mr. Spencer Victor",35.0,0,0,PC 17475,26.2875,True,False,True,3,0.4182962090864816,-0.11913106412161445,1,26.2875,35.0,3.3064287218760624,Adult
703,0,"Barbara, Miss. Saiide",18.0,0,1,2691,14.4542,False,False,False,1,-0.9084378178797161,-0.3573908580066095,2,7.2271,54.0,2.737880811060884,Teen
704,0,"Gallagher, Mr. Martin",25.0,0,0,36864,7.7417,True,True,False,1,-0.36213557148187003,-0.4925449457465493,1,7.7417,75.0,2.1681046787623672,Adult
705,0,"Hansen, Mr. Henrik Juul",26.0,1,0,350025,7.8542,True,False,True,1,-0.28409239342503484,-0.4902797934380587,2,3.9271,78.0,2.180891922715322,Adult
706,0,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",39.0,0,0,250655,26.0,True,False,True,2,0.7304689213138222,-0.12491978668775715,1,26.0,78.0,3.295836866004329,Adult
707,1,"Kelly, Mrs. Florence ""Fannie""",45.0,0,0,223596,13.5,False,False,True,2,1.1987279896548333,-0.3766033765200472,1,13.5,90.0,2.6741486494265287,Middle
708,1,"Calderhead, Mr. Edward Pennington",42.0,0,0,PC 17476,26.2875,True,False,True,3,0.9645984554843278,-0.11913106412161445,1,26.2875,42.0,3.3064287218760624,Middle
709,1,"Cleaver, Miss. Alice",22.0,0,0,113781,151.55,False,False,True,3,-0.5962651056523756,2.4029901895877646,1,151.55,22.0,5.027492411162679,Adult
710,1,"Moubarek, Master. Halim Gonios (""William George"")",29.69911764705882,1,1,2661,15.2458,True,False,False,1,0.004598503757557758,-0.3414522396297103,3,5.081933333333333,89.09735294117647,2.7878344138303452,Adult
711,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",24.0,0,0,PC 17482,49.5042,False,False,False,3,-0.44017874953870517,0.3483299278831318,1,49.5042,24.0,3.922056501139853,Adult
712,0,"Klaber, Mr. Herman",29.69911764705882,0,0,113028,26.55,True,False,True,3,0.004598503757557758,-0.11384570873513637,1,26.55,29.69911764705882,3.3160025355989236,Adult
713,1,"Taylor, Mr. Elmer Zebley",48.0,1,0,19996,52.0,True,False,True,3,1.4328575238253387,0.39858208016340624,2,26.0,48.0,3.970291913552122,Middle
714,0,"Larsson, Mr. August Viktor",29.0,0,0,7545,9.4833,True,False,True,1,-0.049962859254529375,-0.457478374542396,1,9.4833,87.0,2.3497835148230464,Adult
715,0,"Greenberg, Mr. Samuel",52.0,0,0,250647,13.0,True,False,True,2,1.7450302360526793,-0.3866707201133388,1,13.0,104.0,2.6390573296152584,Middle
716,0,"Soholt, Mr. Peter Andreas Lauritz Andersen",19.0,0,0,348124,7.65,True,False,True,1,-0.830394639822881,-0.494391296561559,1,7.65,57.0,2.157559320943788,Adult
717,1,"Endres, Miss. Caroline Louise",38.0,0,0,PC 17757,227.525,False,False,False,3,0.6524257432569871,3.9327230485884233,1,227.525,38.0,5.4316456135398825,Adult
718,1,"Troutt, Miss. Edwina Celia ""Winnie""",27.0,0,0,34218,10.5,False,False,True,2,-0.2060492153681997,-0.43700743807979686,1,10.5,54.0,2.4423470353692043,Adult
719,0,"McEvoy, Mr. Michael",29.69911764705882,0,0,36568,15.5,True,True,False,1,0.004598503757557758,-0.3363340021468808,1,15.5,89.09735294117647,2.803360380906535,Adult
720,0,"Johnson, Mr. Malkolm Joackim",33.0,0,0,347062,7.775,True,False,True,1,0.2622098529728113,-0.4918744606632361,1,7.775,99.0,2.1719067693519296,Adult
721,1,"Harper, Miss. Annie Jessie ""Nina""",6.0,0,1,248727,33.0,False,False,True,2,-1.844955954561738,0.016023023618325298,2,16.5,12.0,3.5263605246161616,Child
722,0,"Jensen, Mr. Svend Lauritz",17.0,1,0,350048,7.0542,True,False,True,1,-0.9864809959365514,-0.5063875431873253,2,3.5271,51.0,2.086193694502369,Teen
723,0,"Gillespie, Mr. William Henry",34.0,0,0,12233,13.0,True,False,True,2,0.34025303102964644,-0.3866707201133388,1,13.0,68.0,2.6390573296152584,Adult
724,0,"Hodges, Mr. Henry Price",50.0,0,0,250643,13.0,True,False,True,2,1.588943879939009,-0.3866707201133388,1,13.0,100.0,2.6390573296152584,Middle
725,1,"Chambers, Mr. Norman Campbell",27.0,1,0,113806,53.1,True,False,True,3,-0.2060492153681997,0.4207302360686478,2,26.55,27.0,3.9908341858524357,Adult
726,0,"Oreskovic, Mr. Luka",20.0,0,0,315094,8.6625,True,False,True,1,-0.7523514617660458,-0.47400492578514347,1,8.6625,60.0,2.2682524139135403,Adult
727,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",30.0,3,0,31027,21.0,False,False,True,2,0.028080318802305784,-0.22559322262067316,4,5.25,60.0,3.091042453358316,Adult
728,1,"Mannion, Miss. Margareth",29.69911764705882,0,0,36866,7.7375,False,True,False,1,0.004598503757557758,-0.4926295114327329,1,7.7375,89.09735294117647,2.1676241075599285,Adult
729,0,"Bryhl, Mr. Kurt Arnold Gottfrid",25.0,1,0,236853,26.0,True,False,True,2,-0.36213557148187003,-0.12491978668775715,2,13.0,50.0,3.295836866004329,Adult
730,0,"Ilmakangas, Miss. Pieta Sofia",25.0,1,0,STON/O2. 3101271,7.925,False,False,True,1,-0.36213557148187003,-0.4888542575852486,2,3.9625,75.0,2.188856327665703,Adult
731,1,"Allen, Miss. Elisabeth Walton",29.0,0,0,24160,211.3375,False,False,True,3,-0.049962859254529375,3.6067927997556075,1,211.3375,29.0,5.35817698994543,Adult
732,0,"Hassan, Mr. Houssein G N",11.0,0,0,2699,18.7875,True,False,False,1,-1.4547400642775623,-0.2701412180209885,1,18.7875,33.0,2.9850504252071306,Child
733,0,"Knight, Mr. Robert J",29.69911764705882,0,0,239855,0.0,True,False,True,2,0.004598503757557758,-0.6484216535389205,1,0.0,59.39823529411764,0.0,Adult
734,0,"Berriman, Mr. William John",23.0,0,0,28425,13.0,True,False,True,2,-0.5182219275955403,-0.3866707201133388,1,13.0,46.0,2.6390573296152584,Adult
735,0,"Troupiansky, Mr. Moses Aaron",23.0,0,0,233639,13.0,True,False,True,2,-0.5182219275955403,-0.3866707201133388,1,13.0,46.0,2.6390573296152584,Adult
736,0,"Williams, Mr. Leslie",28.5,0,0,54636,16.1,True,False,True,1,-0.08898444828294697,-0.32425318983493084,1,16.1,85.5,2.8390784635086144,Adult
737,0,"Ford, Mrs. Edward (Margaret Ann Watson)",48.0,1,3,W./C. 6608,34.375,False,False,True,1,1.4328575238253387,0.04370821849987721,5,6.875,144.0,3.5660053559634015,Middle
738,1,"Lesurer, Mr. Gustave J",35.0,0,0,PC 17755,512.3292,True,False,False,3,0.4182962090864816,9.667166525013505,1,512.3292,35.0,6.240917354759096,Adult
739,0,"Ivanoff, Mr. Kanio",29.69911764705882,0,0,349201,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
740,0,"Nankoff, Mr. Minko",29.69911764705882,0,0,349218,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
741,1,"Hawksford, Mr. Walter James",29.69911764705882,0,0,16988,30.0,True,False,True,3,0.004598503757557758,-0.04438103794142432,1,30.0,29.69911764705882,3.4339872044851463,Adult
742,0,"Cavendish, Mr. Tyrell William",36.0,1,0,19877,78.85,True,False,True,3,0.49633938714331677,0.9391984311231651,2,39.425,36.0,4.380149874661021,Adult
743,1,"Ryerson, Miss. Susan Parker ""Suzette""",21.0,2,2,PC 17608,262.375,False,False,False,3,-0.6743082837092107,4.634416897040849,5,52.475,21.0,5.5735788721243535,Adult
744,0,"McNamee, Mr. Neal",24.0,1,0,376566,16.1,True,False,True,1,-0.44017874953870517,-0.32425318983493084,2,8.05,72.0,2.8390784635086144,Adult
745,1,"Stranden, Mr. Juho",31.0,0,0,STON/O 2. 3101288,7.925,True,False,True,1,0.10612349685914095,-0.4888542575852486,1,7.925,93.0,2.188856327665703,Adult
746,0,"Crosby, Capt. Edward Gifford",65.0,1,1,WE/P 5735,71.0,True,False,True,3,2.7595915507915363,0.7811411367084872,3,23.666666666666668,65.0,4.276666119016055,Senior
747,0,"Abbott, Mr. Rossmore Edward",16.0,1,1,C.A. 2673,20.25,True,False,True,1,-1.0645241739933864,-0.24069423801061057,3,6.75,48.0,3.056356895370426,Teen
748,1,"Sinkkonen, Miss. Anna",30.0,0,0,250648,13.0,False,False,True,2,0.028080318802305784,-0.3866707201133388,1,13.0,60.0,2.6390573296152584,Adult
749,0,"Marvin, Mr. Daniel Warner",19.0,1,0,113773,53.1,True,False,True,3,-0.830394639822881,0.4207302360686478,2,26.55,19.0,3.9908341858524357,Adult
750,0,"Connaghton, Mr. Michael",31.0,0,0,335097,7.75,True,True,False,1,0.10612349685914095,-0.49237782784290063,1,7.75,93.0,2.169053700369523,Adult
751,1,"Wells, Miss. Joan",4.0,1,1,29103,23.0,False,False,True,2,-2.0010423106754085,-0.18532384824750675,3,7.666666666666667,8.0,3.1780538303479458,Child
752,1,"Moor, Master. Meier",6.0,0,1,392096,12.475,True,False,True,1,-1.844955954561738,-0.397241430886295,2,6.2375,18.0,2.600836116795061,Child
753,0,"Vande Velde, Mr. Johannes Joseph",33.0,0,0,345780,9.5,True,False,True,1,0.2622098529728113,-0.45714212526638004,1,9.5,99.0,2.3513752571634776,Adult
754,0,"Jonkoff, Mr. Lalio",23.0,0,0,349204,7.8958,True,False,True,1,-0.5182219275955403,-0.4894421904510968,1,7.8958,69.0,2.1855792552411137,Adult
755,1,"Herman, Mrs. Samuel (Jane Laver)",48.0,1,2,220845,65.0,False,False,True,2,1.4328575238253387,0.6603330135889879,4,16.25,96.0,4.189654742026425,Middle
756,1,"Hamalainen, Master. Viljo",0.67,1,1,250649,14.5,True,False,True,2,-2.2609260936046693,-0.35646868933346404,3,4.833333333333333,1.34,2.740840023925201,Child
757,0,"Carlsson, Mr. August Sigfrid",28.0,0,0,350042,7.7958,True,False,True,1,-0.12800603731136453,-0.49145565916975514,1,7.7958,84.0,2.174274334826008,Adult
